"Date","Price","Open","High","Low","Vol.","Change %"
"09/24/2020","45,431.00","45,552.00","45,855.00","45,371.00","521.75K","-0.27%"
"09/23/2020","45,552.00","45,431.00","46,037.00","45,431.00","476.45K","0.27%"
"09/22/2020","45,431.00","45,371.00","45,492.00","45,189.00","403.98K","0.13%"
"09/21/2020","45,371.00","45,431.00","45,734.00","45,371.00","356.48K","0.13%"
"09/18/2020","45,310.00","45,431.00","45,431.00","45,128.00","337.57K","-0.27%"
"09/17/2020","45,431.00","45,310.00","45,431.00","44,704.00","383.62K","0.00%"
"09/16/2020","45,431.00","45,492.00","45,734.00","45,249.00","351.45K","-0.13%"
"09/15/2020","45,492.00","45,673.00","45,916.00","45,249.00","337.63K","-0.40%"
"09/14/2020","45,673.00","45,007.00","45,734.00","45,007.00","523.53K","1.75%"
"09/11/2020","44,886.00","43,917.00","45,431.00","43,917.00","469.15K","1.51%"
"09/10/2020","44,220.00","44,220.00","44,220.00","43,614.00","350.13K","0.00%"
"09/09/2020","44,220.00","44,644.00","44,644.00","44,099.00","344.48K","-0.95%"
"09/08/2020","44,644.00","44,583.00","44,825.00","44,401.00","393.00K","0.14%"
"09/07/2020","44,583.00","44,462.00","44,765.00","44,401.00","400.84K","0.27%"
"09/04/2020","44,462.00","44,825.00","44,947.00","44,099.00","354.78K","-0.81%"
"09/03/2020","44,825.00","44,825.00","45,249.00","44,704.00","416.59K","0.27%"
"09/01/2020","44,704.00","44,401.00","45,007.00","44,401.00","553.43K","0.68%"
"08/31/2020","44,401.00","44,462.00","45,128.00","44,280.00","519.23K","-0.41%"
"08/28/2020","44,583.00","45,007.00","45,310.00","44,462.00","557.89K","-0.54%"
"08/27/2020","44,825.00","43,917.00","45,128.00","43,735.00","649.33K","0.54%"
"08/26/2020","44,583.00","45,128.00","45,431.00","44,341.00","664.71K","-1.21%"
"08/25/2020","45,128.00","45,249.00","45,431.00","44,159.00","533.34K","-0.27%"
"08/24/2020","45,249.00","45,310.00","45,734.00","45,189.00","591.91K","0.13%"
"08/21/2020","45,189.00","44,099.00","45,431.00","43,917.00","794.44K","2.90%"
"08/20/2020","43,917.00","44,099.00","44,765.00","43,917.00","716.57K","0.00%"
"08/19/2020","43,917.00","42,402.00","44,825.00","42,342.00","876.20K","3.57%"
"08/18/2020","42,402.00","41,191.00","42,402.00","41,009.00","686.29K","2.94%"
"08/17/2020","41,191.00","42,826.00","43,008.00","41,191.00","520.68K","-3.82%"
"08/14/2020","42,826.00","41,736.00","43,008.00","41,736.00","886.23K","2.91%"
"08/13/2020","41,615.00","40,464.00","41,797.00","40,464.00","865.24K","3.15%"
"08/12/2020","40,343.00","39,434.00","40,585.00","39,434.00","699.91K","2.31%"
"08/11/2020","39,434.00","38,768.00","39,677.00","38,041.00","666.70K","0.93%"
"08/10/2020","39,071.00","41,494.00","41,494.00","38,768.00","682.86K","-5.84%"
"08/07/2020","41,494.00","41,070.00","41,676.00","40,767.00","832.42K","0.88%"
"08/06/2020","41,130.00","39,374.00","41,191.00","38,465.00","867.85K","4.46%"
"08/05/2020","39,374.00","36,890.00","39,374.00","36,769.00","859.12K","6.73%"
"08/04/2020","36,890.00","34,225.00","36,890.00","33,922.00","717.97K","6.84%"
"08/03/2020","34,528.00","33,983.00","36,890.00","33,983.00","479.93K","-5.47%"
"07/31/2020","36,527.00","36,769.00","36,830.00","33,619.00","543.05K","5.98%"
"07/30/2020","34,467.00","34,467.00","34,467.00","34,467.00","611.72K","6.95%"
"07/29/2020","32,226.00","32,226.00","32,226.00","32,226.00","319.90K","6.83%"
